customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totcharges_to_tenure_ratio
7136-RVDTZ,70,0,2,2,45.25,3264.45,1,46.635
2971-SGAFL,13,1,0,2,78.75,995.35,0,76.56538462
1480-IVEVR,35,1,2,0,81.6,2815.25,0,80.43571429
2905-KFQUV,2,1,0,1,70.4,154.8,0,77.4
4581-SSPWD,3,1,0,2,75.8,246.3,1,82.1
3370-HXOPH,3,1,0,2,76.1,257.6,0,85.86666667
9391-YZEJW,62,1,2,0,94,5757.2,0,92.85806452
9958-MEKUC,72,1,3,1,103.95,7517.7,0,104.4125
0281-CNTZX,63,1,3,0,19.95,1234.8,0,19.6
6927-WTFIV,20,1,0,1,71.3,1389.2,1,69.46
4118-CEVPF,35,1,2,0,110.8,3836.3,0,109.6085714
3398-ZOUAA,21,1,0,2,69.1,1474.75,1,70.22619048
9114-VEPUF,62,1,2,2,96.1,6001.45,0,96.79758065
7876-BEUTG,15,1,0,3,48.8,720.1,0,48.00666667
2338-BQEZT,55,1,0,1,50.55,2832.75,0,51.50454545
9873-MNDKV,11,1,0,3,44.65,472.25,0,42.93181818
0378-NHQXU,17,1,0,2,88.25,1460.65,1,85.92058824
8241-JUIQO,61,1,2,0,19.45,1336.35,0,21.90737705
2194-IIQOF,71,1,3,1,89.3,6388.65,0,89.98098592
4512-ZUIYL,2,1,0,0,70,153.05,1,76.525
9631-RXVJM,35,1,3,3,19.25,677.9,0,19.36857143
9584-EXCDZ,17,1,0,0,70.5,1165.6,0,68.56470588
7969-AULMZ,21,1,0,2,97.35,2119.5,1,100.9285714
5093-FEGLU,47,1,3,0,19.65,921.55,0,19.60744681
2621-UDNLU,3,1,0,3,20.85,72,0,24
7526-IVLYU,3,1,0,3,19.65,68.35,0,22.78333333
2428-HYUNX,44,1,3,1,19.35,847.25,0,19.25568182
9214-EKVXR,1,1,0,3,44,44,0,44
3410-MHHUM,44,1,2,2,94.4,4295.35,0,97.62159091
0568-ONFPC,5,1,0,0,25.9,135,1,27
0733-VUNUW,24,1,0,0,55.65,1400.55,1,58.35625
4550-EVXNY,1,1,0,2,69.65,69.65,1,69.65
2122-YWVYA,18,1,0,2,75.4,1380.4,0,76.68888889
2968-SSGAA,10,1,0,2,100.6,1060.2,1,106.02
2296-DKZFP,65,1,3,0,71,4386.2,0,67.48
4844-JJWUY,1,1,0,2,86,86,1,86
6777-TGHTM,53,1,2,1,106.95,5785.5,1,109.1603774
8909-BOLNL,3,1,2,3,21.2,52.05,0,17.35
6603-YRDCJ,33,1,3,3,61.05,2018.4,0,61.16363636
3538-WZPHD,3,0,0,2,29.6,79.45,1,26.48333333
3229-USWAR,34,1,2,0,79.95,2727.3,0,80.21470588
2138-VFAPZ,14,1,3,3,19.7,263.65,0,18.83214286
6131-JLWZM,13,1,0,3,20.3,275.4,0,21.18461538
4785-QRJHC,46,0,2,0,59.9,2816.65,1,61.23152174
0269-XFESX,23,1,2,3,24.35,538.5,0,23.41304348
1709-EJDOX,47,1,3,3,19.75,948.9,0,20.1893617
4316-XCSLJ,17,1,0,3,50.3,846.8,0,49.81176471
8610-WFCJF,49,1,0,2,95.6,4783.5,1,97.62244898
9693-XMUOB,59,0,0,2,50.25,2997.45,0,50.80423729
0383-CLDDA,69,1,3,1,85.35,5897.4,0,85.46956522
4905-JEFDW,11,0,2,2,41.6,470.6,1,42.78181818
2709-UQGNP,10,1,0,3,51.65,524.5,0,52.45
3549-ZTMNH,12,1,3,0,24,269.65,0,22.47083333
7881-INRLC,45,1,0,1,100.85,4740,1,105.3333333
8033-ATFAS,39,1,0,3,59.85,2341.5,0,60.03846154
1635-NZATJ,71,1,3,1,25.45,1789.65,0,25.20633803
0562-HKHML,71,1,3,1,23.9,1626.4,0,22.90704225
8277-RVRSV,33,1,2,1,24.15,800.3,0,24.25151515
9943-VSZUV,67,1,0,3,75.7,5060.85,0,75.53507463
0117-LFRMW,37,0,0,0,40.2,1448.8,1,39.15675676
6172-FECYY,49,1,0,2,84.5,4254.85,1,86.83367347
7054-ENNGU,9,1,0,3,50.85,466.6,0,51.84444444
1455-HFBXA,52,1,3,1,91.6,4627.8,0,88.99615385
9402-CXWPL,70,1,2,2,98.9,6838.6,0,97.69428571
1628-BIZYP,1,1,0,2,85,85,0,85
1965-AKTSX,14,1,0,2,78.95,1101.85,1,78.70357143
0082-LDZUE,1,1,0,3,44.3,44.3,0,44.3
4786-UKSNZ,1,1,0,3,20.2,20.2,1,20.2
5343-SGUBI,52,1,2,3,80.2,4297.6,0,82.64615385
0856-NAOES,6,1,0,3,60.9,414.1,0,69.01666667
1976-AZZPJ,7,0,0,3,34.2,256.6,0,36.65714286
7248-VZQLC,47,1,0,0,85.2,3969.35,1,84.45425532
6156-UZDLF,26,1,2,1,87.15,2274.1,0,87.46538462
3099-OONVS,25,1,0,2,54.3,1296.8,0,51.872
9500-WBGRP,69,1,3,3,19.1,1268.85,0,18.38913043
5183-KLYEM,72,1,3,1,112.75,8192.6,0,113.7861111
5144-PQCDZ,4,1,0,3,19.95,59.25,0,14.8125
8514-VZHEB,59,1,3,3,19.5,1147.85,0,19.45508475
6625-IUTTT,67,1,3,0,65.55,4361.55,0,65.09776119
9355-NPPFS,26,1,0,2,78.8,2006.1,0,77.15769231
0068-FIGTF,27,1,2,3,78.2,2078.95,0,76.99814815
5965-GGPRW,72,1,3,0,105.25,7609.75,0,105.6909722
8035-PWSEV,6,1,0,2,89.25,487.05,0,81.175
2236-HILPA,62,1,3,1,20.65,1218.45,0,19.65241935
1840-BIUOG,20,1,2,2,68.7,1416.2,0,70.81
1356-MKYSK,6,1,0,1,78.65,483.3,0,80.55
6080-LNESI,51,1,3,3,24.75,1234.6,0,24.20784314
1830-IPXVJ,61,1,3,1,19.75,1311.6,0,21.50163934
5828-DWPIL,62,1,0,2,89.1,5618.3,0,90.61774194
8398-TBIYD,72,1,3,0,84.7,6185.15,0,85.90486111
0011-IGKFF,13,1,0,2,98,1237.85,1,95.21923077
4192-GORJT,5,1,0,2,94.45,498.1,1,99.62
6496-SLWHQ,3,1,0,2,105,294.45,1,98.15
9912-GVSEQ,26,1,0,2,93.85,2381.55,1,91.59807692
2931-FSOHN,13,1,0,2,59.9,788.35,0,60.64230769
9418-RUKPH,38,1,3,3,19.95,756.4,0,19.90526316
5383-MMTWC,8,1,0,2,84,613.4,1,76.675
9971-ZWPBF,34,1,0,2,108.9,3625.2,0,106.6235294
4712-AUQZO,18,0,0,3,33.6,550.35,0,30.575
9711-FJTBX,56,1,2,3,85.85,4793.8,0,85.60357143
2908-ZTPNF,36,0,0,0,34.85,1267.2,0,35.2
7240-ETPTR,9,0,0,2,48.75,442.2,1,49.13333333
2202-CUYXZ,1,1,0,2,84.85,84.85,1,84.85
5995-OIGLP,12,1,0,3,56.65,654.85,1,54.57083333
8421-WZOOW,57,1,0,1,95.3,5567.45,0,97.6745614
6261-RCVNS,42,1,2,1,73.9,3160.55,1,75.25119048
7951-QKZPL,33,1,3,3,24.5,740.3,1,22.43333333
1414-YADCW,70,1,3,0,84.6,5706.2,0,81.51714286
8756-RDDLT,68,0,0,2,44.95,3085.35,0,45.37279412
2862-PFNIK,1,0,0,2,24.7,24.7,0,24.7
5816-QVHRX,37,1,0,1,100.3,3541.4,0,95.71351351
4430-YHXGG,4,1,0,3,25.45,84.2,0,21.05
6888-SBYAI,1,1,0,3,50.7,50.7,0,50.7
7395-XWZOY,20,0,0,1,55,1165.55,0,58.2775
7169-YWAMK,72,1,3,0,68.4,4855.35,0,67.43541667
3640-PHQXK,31,1,0,2,89.9,2806.9,1,90.54516129
6877-LGWXO,18,1,0,2,78.55,1422.65,1,79.03611111
6859-RKMZJ,11,1,0,0,55.05,608.15,0,55.28636364
2729-VNVAP,33,1,3,1,19.8,641.35,0,19.43484848
2957-JIRMN,62,1,2,2,84.45,4959.15,0,79.98629032
2049-BAFNW,1,0,0,3,35.9,35.9,0,35.9
3842-QTGDL,16,1,0,0,80.75,1321.3,0,82.58125
7163-OCEQI,22,1,2,3,78.65,1663.75,0,75.625
9782-LGXMC,49,1,0,0,61.75,3024.15,0,61.71734694
5975-BAICR,36,1,2,1,63.7,2188.5,0,60.79166667
8019-ENHXU,42,1,0,2,99.45,4138.05,1,98.525
5167-GBFRE,4,0,0,0,25.2,102.5,1,25.625
9033-EOXWV,12,1,2,3,74.05,872.65,1,72.72083333
4673-KKSLS,31,1,0,2,87.6,2724.25,0,87.87903226
4853-OITSN,5,1,0,2,89.15,413.25,0,82.65
9800-OUIGR,66,1,3,1,20,1374.2,0,20.82121212
1324-NLTJE,15,1,0,1,55,757.1,1,50.47333333
2324-EFHVG,64,1,3,0,104.4,6692.65,0,104.5726563
7094-MSZAO,10,1,0,1,20.05,218.5,0,21.85
1522-VVDMG,7,1,0,2,89.75,608.8,1,86.97142857
6907-CQGPN,29,0,0,2,34.3,1004.75,0,34.64655172
0780-XNZFN,57,1,3,0,20.65,1125.6,0,19.74736842
0239-OXEXL,46,1,0,3,84.25,3847.6,0,83.64347826
2675-IJRGJ,53,1,3,0,19.65,978,0,18.45283019
7049-GKVZY,17,1,2,1,79.85,1387.35,0,81.60882353
8577-QSOCG,38,1,3,3,20.2,746.05,0,19.63289474
3721-CNZHX,15,1,2,3,19.8,304.6,0,20.30666667
0212-ISBBF,22,0,0,2,50.35,1098.85,0,49.94772727
9185-TQCVP,14,1,0,2,85.15,1139.2,1,81.37142857
3585-YNADK,57,1,2,0,74.6,4368.95,0,76.64824561
5271-DBYSJ,11,1,0,1,79.15,827.7,0,75.24545455
1099-GODLO,1,1,3,3,20.35,20.35,0,20.35
6828-HMKWP,12,1,3,0,21.05,262.05,0,21.8375
5567-WSELE,3,1,0,2,94.6,279.55,1,93.18333333
1472-TNCWL,36,1,0,2,94.7,3512.5,0,97.56944444
8063-RJYNF,16,1,0,2,94.25,1483.25,1,92.703125
0687-ZVTHB,65,1,2,1,72.45,4653.85,1,71.59769231
2080-GKCWQ,2,1,0,2,74.95,151.75,0,75.875
9661-ACXBS,42,1,0,2,105.2,4400.75,1,104.7797619
2193-SFWQW,72,1,3,0,111.95,8033.1,0,111.5708333
5656-JAMLX,62,1,3,0,19.85,1253.65,0,20.22016129
3462-BJQQA,6,1,0,2,89.75,552.65,0,92.10833333
0442-TDYUO,48,1,3,3,20.05,1036,0,21.58333333
6733-LRIZX,35,1,3,2,108.95,4025.5,0,115.0142857
9503-XJUME,52,1,2,1,19.65,928.4,0,17.85384615
4367-NHWMM,1,0,0,3,24.9,24.9,0,24.9
3727-RJMEO,6,1,0,2,82.85,460.25,1,76.70833333
3779-OSWCF,71,1,3,1,93.2,6506.15,0,91.63591549
6736-DHUQI,67,1,2,0,84.8,5598.3,0,83.55671642
3915-ODIYG,60,1,2,2,71.75,4374.55,0,72.90916667
1360-RCYRT,23,0,0,0,30.35,678.75,0,29.51086957
2724-FJDYW,39,0,2,0,54.85,2191.7,0,56.1974359
4451-RWASJ,15,1,2,3,19.5,239.75,0,15.98333333
6646-VRFOL,53,1,0,2,103.85,5485.5,1,103.5
3460-TJBWI,24,1,3,3,24.2,609.05,0,25.37708333
5917-HBSDW,37,1,0,2,19.35,683.75,0,18.47972973
5685-IIXLY,5,1,0,2,83.6,404.2,1,80.84
5671-UUNXD,50,1,2,2,100.65,5189.75,0,103.795
0956-ACVZC,54,1,2,1,94.1,5060.9,0,93.72037037
2325-NBPZG,3,1,0,2,74.55,233.65,0,77.88333333
4250-ZBWLV,68,1,2,2,108.45,7176.55,1,105.5375
4482-FTFFX,5,1,0,2,56.15,291.45,0,58.29
8859-DZTGQ,33,1,3,3,20.35,689.75,0,20.90151515
0440-MOGPM,41,1,2,2,80.55,3263.9,0,79.60731707
0020-JDNXP,34,0,2,3,61.25,1993.2,0,58.62352941
3752-CQSJI,13,1,0,3,20.45,254.5,0,19.57692308
5025-GOOKI,20,1,0,1,18.9,347.65,0,17.3825
4698-KVLLG,51,1,3,1,19.6,967.9,0,18.97843137
5095-AESKG,3,1,0,1,91.5,242.95,1,80.98333333
2887-JPYLU,41,1,0,0,45.2,1841.9,0,44.92439024
4770-QAZXN,13,1,0,1,19.45,232.1,0,17.85384615
4896-CPRPF,35,1,3,0,25.45,809.25,0,23.12142857
1871-MOWRM,12,1,0,0,80.85,866.45,1,72.20416667
9714-EDSUC,4,1,0,3,94.9,360.55,0,90.1375
2027-OAQQC,43,0,0,0,49.05,2076.2,1,48.28372093
0282-NVSJS,12,0,0,3,29.3,355.9,0,29.65833333
9090-SGQXL,68,1,0,2,105.3,7299.65,1,107.3477941
6595-YGXIT,25,1,0,2,88.95,2291.2,1,91.648
7353-YOWFP,7,1,2,3,20.25,129.15,0,18.45
9835-ZIITK,66,1,2,2,110.85,7491.75,1,113.5113636
8008-ESFLK,53,1,2,2,110.5,5835.5,0,110.1037736
7537-CBQUZ,63,1,0,0,109.4,7031.45,0,111.6103175
1555-DJEQW,70,1,3,0,114.2,7723.9,1,110.3414286
5649-TJHOV,27,0,0,0,36.5,1032,1,38.22222222
0519-XUZJU,1,1,0,3,70.75,70.75,1,70.75
3363-EWLGO,5,1,0,3,19.95,109.6,0,21.92
4750-UKWJK,37,1,2,3,19.6,727.8,0,19.67027027
6338-AVWCY,3,0,0,3,40.15,130.75,1,43.58333333
1689-YQBYY,12,1,0,2,76.6,893,0,74.41666667
4487-ZYJZK,38,1,2,1,19.6,763.1,0,20.08157895
2959-FENLU,9,1,0,1,85.3,781.4,0,86.82222222
0708-LGSMF,13,1,0,2,65.85,902.25,0,69.40384615
9253-QXKBE,29,1,0,2,94.45,2653.65,1,91.50517241
7634-HLQJR,47,1,3,1,20.05,1016.7,0,21.63191489
0487-RPVUM,61,1,0,0,99.4,5943.65,0,97.43688525
4079-ULGFR,16,1,0,3,20,275.7,0,17.23125
2516-XSJKX,41,1,3,2,78.45,3126.45,0,76.25487805
0057-QBUQH,43,1,3,2,25.1,1070.15,0,24.8872093
9445-SZLCH,36,1,0,0,97.35,3457.9,1,96.05277778
6599-SFQVE,6,1,0,2,55,340.4,0,56.73333333
8331-ZXFOE,58,1,2,1,71.1,4299.2,0,74.12413793
4003-FUSHP,19,1,0,1,61.55,1093.2,0,57.53684211
0356-ERHVT,11,1,0,0,45.9,521.9,0,47.44545455
7325-ENZFI,39,0,2,0,40.3,1630.4,0,41.80512821
4884-ZTHVF,8,1,0,2,87.1,713.6,0,89.2
3920-HIHMQ,26,1,0,3,49.5,1265.65,0,48.67884615
3055-OYMSE,53,1,0,1,73.8,4003.85,0,75.54433962
0613-WUXUM,70,1,3,3,19.2,1401.4,0,20.02
7568-PODML,1,0,0,3,45.3,45.3,1,45.3
4458-KVRBJ,59,1,3,3,25,1510.5,0,25.60169492
5349-IECLD,2,1,0,2,94.95,178.1,1,89.05
1397-XKKWR,7,0,2,3,35.3,264.8,0,37.82857143
3945-GFWQL,12,1,0,2,44.55,480.6,1,40.05
8097-OMULG,59,1,2,1,76.75,4541.9,0,76.98135593
6013-BHCAW,61,1,3,0,81,4976.15,0,81.57622951
0401-WDBXM,72,1,3,0,105.55,7542.25,0,104.7534722
3387-PLKUI,13,1,0,3,18.8,251.25,0,19.32692308
6096-EGVTU,64,1,2,3,24.9,1595.5,0,24.9296875
3797-VTIDR,1,0,0,2,23.45,23.45,1,23.45
5081-NWSUP,10,1,2,3,64.9,685.55,0,68.555
2580-ATZSQ,65,1,2,0,61.35,3874.1,0,59.60153846
8085-MSNLK,62,1,3,3,113.95,6891.4,0,111.1516129
9691-HKOVS,55,1,2,2,90.15,4916.95,0,89.39909091
9881-VCZEP,25,1,0,2,54.1,1373,0,54.92
9526-BIHHD,1,0,0,3,29.7,29.7,1,29.7
8757-TFHHJ,1,1,0,1,49.8,49.8,0,49.8
4523-WXCEF,59,1,0,2,101.1,6039.9,1,102.3711864
1468-DEFNC,64,1,3,0,24.4,1548.65,0,24.19765625
5119-KEPFY,36,1,0,0,95,3440.25,0,95.5625
8364-TRMMK,3,1,0,3,50.65,151.3,1,50.43333333
0916-KNFAJ,61,1,3,3,69.9,4226.7,0,69.29016393
8319-QBEHW,26,0,2,0,39.95,1023.75,0,39.375
3063-QFSZL,1,1,0,2,55.4,55.4,1,55.4
8775-LHDJH,1,1,0,2,90.6,90.6,1,90.6
9625-QNLUX,68,1,3,1,103.25,7074.4,0,104.0352941
3097-NQYSN,2,1,0,3,86.85,156.35,1,78.175
4024-CSNBY,72,1,3,0,94.25,6849.75,0,95.13541667
7110-BDTWG,71,0,3,2,47.05,3263.6,0,45.96619718
7493-GVFIO,57,1,3,1,20.55,1252.85,0,21.97982456
0690-SRQID,4,1,0,3,19.65,67.55,0,16.8875
9605-WGJVW,1,1,0,2,70.2,70.2,0,70.2
9114-DPSIA,72,1,3,1,81,5750,0,79.86111111
4700-UBQMV,21,1,2,0,75.9,1549.75,0,73.79761905
7711-GQBZC,71,1,3,0,24.7,1810.55,0,25.50070423
3565-UNOCC,29,1,0,0,99.05,2952.85,1,101.8224138
4627-MIHJH,69,1,3,1,110.25,7467.55,0,108.2253623
9795-NREXC,64,1,3,1,85,5484.4,0,85.69375
8573-CGOCC,16,1,0,1,19.75,294.9,0,18.43125
7356-AYNJP,4,1,2,2,23.9,97.5,0,24.375
9249-FXSCK,52,1,2,1,111.25,5916.45,1,113.7778846
5493-SDRDQ,2,1,0,3,55.1,113.35,1,56.675
6286-SUUWT,1,1,0,3,19.95,19.95,0,19.95
4819-HJPIW,18,0,0,3,25.15,476.8,0,26.48888889
8654-DHAOW,2,1,0,3,54.15,101.65,0,50.825
5438-QMDDL,19,1,0,3,59.8,1130.85,0,59.51842105
9812-GHVRI,40,1,0,0,83.85,3532.25,0,88.30625
5553-AOINX,66,1,2,2,104.9,6891.45,0,104.4159091
1228-ZLNBX,21,1,0,3,75.3,1570.7,0,74.7952381
4226-KKDON,8,1,0,2,66.65,520.95,0,65.11875
3831-YCPUO,72,1,3,1,109.5,7854.9,0,109.0958333
7445-WMRBW,48,1,2,0,73.85,3581.4,0,74.6125
3308-DGHKL,69,1,3,0,19.3,1447.9,0,20.98405797
9924-JPRMC,72,1,3,2,118.2,8547.15,0,118.7104167
0080-EMYVY,14,1,2,1,51.45,727.85,0,51.98928571
6218-KNUBD,6,1,0,2,59.45,357.6,0,59.6
7337-CINUD,8,1,3,0,19.5,159.35,0,19.91875
7609-NRNCA,17,1,2,3,19.55,280.85,0,16.52058824
0623-EJQEG,65,1,2,2,93.55,6069.25,0,93.37307692
7153-CHRBV,57,1,2,3,59.3,3274.35,0,57.44473684
0871-URUWO,13,1,0,1,102.25,1359,1,104.5384615
9190-MFJLN,19,1,0,1,95.9,1777.9,1,93.57368421
6198-PNNSZ,56,1,2,0,109.8,6109.65,0,109.1008929
3317-VLGQT,14,1,0,2,78.1,1122.4,0,80.17142857
4132-POCZS,52,0,0,2,39.9,2020.9,0,38.86346154
5614-DNZCE,58,1,3,1,64.9,3795.45,0,65.4387931
1095-JUDTC,47,1,0,2,95.05,4504.55,1,95.84148936
3896-RCYYE,67,0,0,1,53.4,3579.15,0,53.42014925
9638-JIQYA,2,0,0,1,24.9,49.7,0,24.85
3258-SANFR,6,1,0,1,44.7,276.5,0,46.08333333
3726-TBHQT,71,1,3,0,114,8175.9,0,115.1535211
3190-ITQXP,46,1,3,0,20.25,890.35,0,19.35543478
0870-VEMYL,5,1,0,1,53.85,259.8,1,51.96
4833-QTJNO,67,1,0,0,83.85,5588.8,0,83.41492537
3039-MJSLN,3,1,0,0,20.2,50.6,0,16.86666667
0178-CIIKR,3,1,0,3,19.95,58,0,19.33333333
5385-SUIRI,52,1,0,2,104.2,5568.35,1,107.0836538
3982-XWFZQ,42,1,0,2,50.25,2203.65,1,52.46785714
5774-QPLTF,50,1,2,3,20.35,938.95,0,18.779
2322-VCZHZ,23,1,0,2,90,2024.1,0,88.00434783
5010-IPEAQ,67,0,3,1,54.2,3623.95,0,54.08880597
4009-ALQFH,25,1,0,2,99.5,2369.05,1,94.762
6383-ZTSIW,39,1,2,3,99.1,3877.95,0,99.43461538
8990-YOZLV,69,1,3,3,66.9,4577.9,0,66.34637681
3069-SSVSN,1,0,2,3,25.85,25.85,0,25.85
5222-IMUKT,32,1,0,2,91.05,2871.5,0,89.734375
3627-FCRDW,9,1,0,2,71,672.55,1,74.72777778
7562-GSUHK,16,1,0,1,93.2,1573.7,1,98.35625
6685-XSHHU,60,1,3,0,20.95,1270.55,0,21.17583333
8901-UPRHR,72,1,3,0,109.2,7711.45,0,107.1034722
4903-UYAVB,5,1,0,3,19.35,126.05,1,25.21
0118-JPNOY,26,1,0,1,85.8,2193.65,0,84.37115385
6776-TLWOI,3,1,0,3,19.85,64.55,1,21.51666667
3845-FXCYS,2,1,0,2,19.65,31.2,0,15.6
5857-XRECV,2,1,2,0,20.5,38.25,0,19.125
0725-CXOTM,36,1,2,1,89.65,3348.1,0,93.00277778
4343-EJVQB,7,1,0,3,74.35,533.6,0,76.22857143
9000-PLFUZ,60,0,3,1,49.45,2907.55,0,48.45916667
3427-GGZZI,19,1,0,2,89.1,1620.8,0,85.30526316
7779-ORAEL,45,1,3,1,75.15,3480.35,0,77.34111111
0644-OQMDK,4,1,0,2,70.65,293.85,0,73.4625
4077-CROMM,31,1,0,2,104.2,3243.45,1,104.6274194
3154-CFSZG,47,1,0,2,90.05,4137.2,0,88.02553191
2868-MZAGQ,1,1,0,2,79.25,79.25,1,79.25
4847-QNOKA,1,1,0,0,44.9,44.9,1,44.9
2220-IAHLS,1,1,0,1,19.4,19.4,0,19.4
1658-XUHBX,59,1,0,1,88.75,5348.65,0,90.65508475
6379-RXJRQ,10,1,0,2,70.1,659.65,1,65.965
2378-HTWFW,35,1,0,1,91,3180.5,0,90.87142857
8650-RHRKE,4,0,0,2,29.65,118.5,1,29.625
4377-VDHYI,32,1,2,2,90.8,3023.85,0,94.4953125
0475-RIJEP,43,1,0,2,77.85,3365.85,1,78.2755814
1260-TTRXI,4,1,0,2,54.3,195.3,1,48.825
3719-TDVQB,54,1,3,3,18.95,1031.1,0,19.09444444
6328-ZPBGN,11,1,0,0,95.15,997.65,1,90.69545455
0201-MIBOL,66,1,3,0,102.4,6471.85,0,98.05833333
4937-QPZPO,61,1,2,2,99.9,6241.35,0,102.3172131
2925-VDZHY,72,1,3,1,88.7,6501.35,0,90.29652778
6981-TDRFT,44,0,2,2,54.3,2317.1,0,52.66136364
3413-CSSTH,41,1,0,0,55.7,2237.55,0,54.57439024
8033-VCZGH,50,1,2,2,103.95,5231.3,0,104.626
4789-KWMXN,47,1,2,1,110.85,5275.8,1,112.2510638
0224-NIJLP,8,1,3,3,20.15,165.5,0,20.6875
7542-CYDDM,18,1,0,3,20.05,358.5,0,19.91666667
4718-WXBGI,72,1,3,1,91.95,6614.9,0,91.87361111
2867-UIMSS,1,1,0,2,80.5,80.5,1,80.5
8495-PRWFH,42,1,0,2,55.65,2421.75,0,57.66071429
0439-IFYUN,18,1,0,2,74.7,1294.6,0,71.92222222
5716-LIBJC,13,1,2,1,104.15,1299.1,0,99.93076923
2868-LLSKM,68,1,2,0,83.65,5733.4,0,84.31470588
8111-RKSPX,4,1,0,0,72.2,305.55,1,76.3875
2988-QRAJY,69,1,3,1,110.05,7430.75,0,107.692029
1585-MQSSU,17,1,0,3,51.5,900.5,1,52.97058824
0071-NDAFP,25,1,3,1,25.5,630.6,0,25.224
2856-NNASM,43,1,0,3,89.55,3856.75,1,89.69186047
7328-ZJAJO,59,1,3,1,19.5,1222.65,0,20.72288136
6458-CYIDZ,5,1,0,2,80.7,374.8,0,74.96
8559-CIZFV,21,1,2,3,77.5,1625,1,77.38095238
1090-PYKCI,69,1,2,1,105.1,7234.8,0,104.8521739
3058-WQDRE,13,0,0,0,25.15,331.85,0,25.52692308
7547-EKNFS,42,1,0,0,95.25,3959.35,1,94.2702381
2279-AXJJK,52,1,0,1,95.65,5088.4,0,97.85384615
6769-DYBQN,46,1,0,2,85,3969.4,1,86.29130435
0909-SELIE,61,1,3,0,80.8,4860.85,0,79.68606557
3417-TSCIC,29,0,2,3,24.85,788.05,0,27.17413793
1042-HFUCW,25,1,2,1,54.75,1266.35,0,50.654
4439-JMPMT,5,1,0,2,85.75,470.95,1,94.19
6537-OTKMY,15,0,2,2,50.75,688.2,0,45.88
8999-EXMNO,19,1,3,3,20.15,387.7,0,20.40526316
6725-TPKJO,44,1,3,3,20.05,845.25,0,19.21022727
2446-BEGGB,6,1,0,2,98.25,560.6,1,93.43333333
7162-WPHPM,58,1,3,1,71.6,4230.25,0,72.93534483
1599-MMYRQ,62,1,2,1,81.45,4983.05,0,80.37177419
8821-KVZKQ,70,0,2,0,58.4,4113.15,0,58.75928571
1496-GGSUK,1,0,0,3,25.7,25.7,1,25.7
6434-TTGJP,10,0,3,1,53.7,521,0,52.1
0042-JVWOJ,26,1,2,0,19.6,471.85,0,18.14807692
0130-SXOUN,66,1,0,1,89.4,5976.9,0,90.55909091
2575-GFSOE,7,1,0,2,69,506.9,1,72.41428571
2330-PQGDQ,51,1,2,0,84.2,4299.75,0,84.30882353
1452-UZOSF,72,1,3,1,106.1,7548.6,0,104.8416667
2097-YVPKN,65,1,3,3,25.75,1654.75,0,25.45769231
2842-JTCCU,2,1,0,0,46.05,80.35,1,40.175
8597-CTXVJ,70,1,2,0,64.95,4551.5,0,65.02142857
6631-HMANX,72,1,3,1,85.45,6227.5,0,86.49305556
9962-BFPDU,1,1,0,3,20.05,20.05,0,20.05
3296-SILRA,1,1,0,3,76.4,76.4,1,76.4
9681-OXGVC,5,1,0,2,100.5,514,1,102.8
6394-HHHZM,3,1,0,3,20.7,57.5,0,19.16666667
5995-LFTLE,58,1,3,1,25.3,1474.35,0,25.41982759
5180-UCIIQ,22,0,0,3,40.05,880.2,1,40.00909091
1932-UEDCX,33,1,0,0,100.6,3270.25,0,99.09848485
7153-OANIO,1,1,0,2,69.95,69.95,1,69.95
5188-HGMLP,54,1,0,0,74,3919.15,0,72.57685185
0665-XHDJU,72,1,3,2,99.4,7285.7,0,101.1902778
6521-YYTYI,1,1,0,2,93.3,93.3,1,93.3
8878-HMWBV,3,1,0,2,49.15,169.05,1,56.35
8265-HKSOW,72,1,3,1,107.45,7658.3,0,106.3652778
3544-FBCAS,72,1,3,1,83.6,5959.3,0,82.76805556
5331-RGMTT,54,1,0,1,99.05,5295.7,0,98.06851852
4759-PXTAN,59,1,2,2,80.1,4693.2,0,79.54576271
7054-DMVAS,54,1,3,0,65.3,3512.9,0,65.0537037
3428-MMGUB,60,1,3,2,89.55,5231.2,0,87.18666667
6549-BTYPG,60,0,3,1,60.8,3603.45,0,60.0575
7823-JSOAG,3,1,0,2,74.5,217.45,0,72.48333333
3705-RHRFR,69,1,3,0,99.15,6875.35,0,99.64275362
9374-YOLBJ,1,1,0,2,19.25,19.25,0,19.25
9074-KGVOX,50,0,0,1,39.45,2021.35,0,40.427
6128-DAFVY,56,0,0,1,44.85,2564.95,0,45.80267857
9933-QRGTX,60,1,3,2,97.2,5611.75,0,93.52916667
4476-OSWTN,69,1,2,3,110.55,7610.1,0,110.2913043
3751-KTZEL,1,0,0,3,35.05,35.05,1,35.05
1977-STDKI,1,1,0,2,73,73,1,73
5066-GFJMM,3,1,0,3,19.9,45.75,0,15.25
2661-GKBTK,60,1,3,0,76.95,4543.95,0,75.7325
0458-HEUZG,13,0,3,3,35.4,450.4,0,34.64615385
7268-WNTCP,62,1,3,0,20.45,1297.35,0,20.925
0824-VWDPO,45,1,2,0,96.75,4442.75,0,98.72777778
8409-WQJUX,25,0,2,2,54.2,1423.15,0,56.926
2578-JQPHZ,44,1,3,0,100.1,4378.35,0,99.50795455
